Rate_ID,Tower_Code,Agent_Type,Tier,Location_Code,Rate_Low_USD,Rate_High_USD,Rate_Median_USD,Currency_Local,Rate_Low_Local,Rate_High_Local,Rate_Unit,Pricing_Model,Effective_Date,Source,Confidence,Last_Updated
RATE-COP-856,COP,Copywriter,JUNIOR,US-PHX,26.0,29.0,28.0,USD,26.0,29.0,Per_Hour,T&M,2025-01-01,"Upwork, ZipRecruiter, Glassdoor​",HIGH,2025-01-03
RATE-COP-857,COP,Copywriter,SENIOR,US-PHX,75.0,125.0,100.0,USD,75.0,125.0,Per_Hour,T&M,2025-01-01,Pro/agency & expert guides​,MEDIUM,2025-01-03
RATE-COP-858,COP,Copywriter,MID,PL-WAW,15.0,20.0,18.0,USD,15.0,20.0,Per_Hour,T&M,2025-01-01,Jobicy PL copywriter data​,HIGH,2025-01-03
RATE-COP-859,COP,Copywriter,MID,MX-MEX,10.82,14.64,13.0,USD,10.82,14.64,Per_Hour,T&M,2025-01-01,Jobicy MX copywriter​,HIGH,2025-01-03
RATE-COP-860,COP,Copywriter,MID,PH-MNL,6.0,12.0,9.0,USD,6.0,12.0,Per_Hour,T&M,2025-01-01,Regional SEA freelance benchmarks​,LOW,2025-01-03
RATE-COP-861,COP,Copywriter,MID,IN-BLR,18.0,60.0,30.0,USD,18.0,60.0,Per_Hour,T&M,2025-01-01,India freelance copy rates​,MEDIUM,2025-01-03
RATE-COP-862,COP,SEO Specialist / Content Strategist,MID,US-PHX,22.0,118.0,60.0,USD,22.0,118.0,Per_Hour,T&M,2025-01-01,"Upwork SEO, pricing guides​",MEDIUM,2025-01-03
RATE-COP-863,COP,SEO Specialist / Content Strategist,MID,PL-WAW,15.0,50.0,30.0,USD,15.0,50.0,Per_Hour,T&M,2025-01-01,Eastern Europe SEO benchmarks​,LOW,2025-01-03
RATE-COP-864,COP,SEO Specialist / Content Strategist,MID,MX-MEX,12.0,25.0,18.0,USD,12.0,25.0,Per_Hour,T&M,2025-01-01,LATAM SEO pricing bands​,LOW,2025-01-03
RATE-COP-865,COP,SEO Specialist / Content Strategist,MID,PH-MNL,5.0,15.0,10.0,USD,5.0,15.0,Per_Hour,T&M,2025-01-01,PH SEO salary & EOR guides​,HIGH,2025-01-03
RATE-COP-866,COP,SEO Specialist / Content Strategist,MID,IN-BLR,8.0,30.0,18.0,USD,8.0,30.0,Per_Hour,T&M,2025-01-01,India SEO freelance ranges​,MEDIUM,2025-01-03
RATE-COP-867,COP,Graphic Designer,JUNIOR,US-PHX,20.0,30.0,25.0,USD,20.0,30.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, PayScale US designers​",HIGH,2025-01-03
RATE-COP-868,COP,Graphic Designer,SENIOR,US-PHX,40.0,70.0,55.0,USD,40.0,70.0,Per_Hour,T&M,2025-01-01,Agency/experienced designer guides​,MEDIUM,2025-01-03
RATE-COP-869,COP,Graphic Designer,JUNIOR,PL-WAW,20.0,50.0,30.0,USD,20.0,50.0,Per_Hour,T&M,2025-01-01,PL freelance designer bands​,MEDIUM,2025-01-03
RATE-COP-870,COP,Graphic Designer,SENIOR,PL-WAW,50.0,150.0,75.0,USD,50.0,150.0,Per_Hour,T&M,2025-01-01,Clutch PL freelancer ranges​,MEDIUM,2025-01-03
RATE-COP-871,COP,Graphic Designer,JUNIOR,MX-MEX,10.0,15.0,12.0,USD,10.0,15.0,Per_Hour,T&M,2025-01-01,MX designer salary → hourly​,MEDIUM,2025-01-03
RATE-COP-872,COP,Graphic Designer,SENIOR,MX-MEX,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,MX freelance designer ranges​,MEDIUM,2025-01-03
RATE-COP-873,COP,Graphic Designer,JUNIOR,PH-MNL,3.0,8.0,5.0,USD,3.0,8.0,Per_Hour,T&M,2025-01-01,PH creative freelance ranges​,MEDIUM,2025-01-03
RATE-COP-874,COP,Graphic Designer,SENIOR,PH-MNL,8.0,15.0,10.0,USD,8.0,15.0,Per_Hour,T&M,2025-01-01,PH senior designer ranges​,MEDIUM,2025-01-03
RATE-COP-875,COP,Graphic Designer,JUNIOR,IN-BLR,8.0,15.0,10.0,USD,8.0,15.0,Per_Hour,T&M,2025-01-01,India junior design bands​,MEDIUM,2025-01-03
RATE-COP-876,COP,Graphic Designer,SENIOR,IN-BLR,15.0,36.0,25.0,USD,15.0,36.0,Per_Hour,T&M,2025-01-01,India senior design bands​,MEDIUM,2025-01-03
RATE-ME-877,ME,Video Producer / Videographer,MID,US-PHX,25.0,200.0,75.0,USD,25.0,200.0,Per_Hour,T&M,2025-01-01,US video production pricing guides​,MEDIUM,2025-01-03
RATE-ME-878,ME,Video Producer / Videographer,MID,PL-WAW,50.0,100.0,75.0,USD,50.0,100.0,Per_Hour,T&M,2025-01-01,PL agency/freelance video bands​,LOW,2025-01-03
RATE-ME-879,ME,Video Producer / Videographer,MID,MX-MEX,63.0,179.0,100.0,USD,63.0,179.0,Per_Hour,T&M,2025-01-01,MX City freelance videographer data​,MEDIUM,2025-01-03
RATE-ME-880,ME,Video Producer / Videographer,MID,PH-MNL,90.0,150.0,120.0,USD,90.0,150.0,Per_Hour,T&M,2025-01-01,PH post-production/editor rates​,MEDIUM,2025-01-03
RATE-ME-881,ME,Video Producer / Videographer,MID,IN-BLR,8.0,36.0,20.0,USD,8.0,36.0,Per_Hour,T&M,2025-01-01,India video editing bands​,LOW,2025-01-03
RATE-COP-882,COP,Social Media Manager,MID,US-PHX,14.0,35.0,25.0,USD,14.0,35.0,Per_Hour,T&M,2025-01-01,"Upwork SMM cost, SM pricing guides​",MEDIUM,2025-01-03
RATE-COP-883,COP,Social Media Manager,MID,PL-WAW,10.0,15.0,12.0,USD,10.0,15.0,Per_Hour,T&M,2025-01-01,PL salary → hourly estimates​,LOW,2025-01-03
RATE-COP-884,COP,Social Media Manager,MID,MX-MEX,10.0,25.0,18.0,USD,10.0,25.0,Per_Hour,T&M,2025-01-01,Upwork MX SMM & salary data​,MEDIUM,2025-01-03
RATE-COP-885,COP,Social Media Manager,MID,PH-MNL,4.0,8.0,6.0,USD,4.0,8.0,Per_Hour,T&M,2025-01-01,PH SMM salary bands → hourly​,MEDIUM,2025-01-03
RATE-COP-886,COP,Social Media Manager,MID,IN-BLR,2.0,5.0,3.0,USD,2.0,5.0,Per_Hour,T&M,2025-01-01,India SMM salary/hour ranges​,LOW,2025-01-03
RATE-PS-887,PS,Localization Project Manager,MID,US-PHX,40.0,46.0,43.0,USD,40.0,46.0,Per_Hour,T&M,2025-01-01,US localization PM salary/hour​,HIGH,2025-01-03
RATE-PS-888,PS,Localization Project Manager,MID,PL-WAW,25.0,35.0,30.0,USD,25.0,35.0,Per_Hour,T&M,2025-01-01,Eastern Europe localization benchmarks​,LOW,2025-01-03
RATE-PS-889,PS,Localization Project Manager,MID,MX-MEX,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,LATAM localization estimates​,LOW,2025-01-03
RATE-PS-890,PS,Localization Project Manager,MID,PH-MNL,8.0,15.0,10.0,USD,8.0,15.0,Per_Hour,T&M,2025-01-01,APAC localization estimates​,LOW,2025-01-03
RATE-PS-891,PS,Localization Project Manager,MID,IN-BLR,6.0,12.0,9.0,USD,6.0,12.0,Per_Hour,T&M,2025-01-01,India PM/localization bands​,LOW,2025-01-03
RATE-COP-892,COP,Translator,MID,US-PHX,30.0,80.0,50.0,USD,30.0,80.0,Per_Hour,T&M,2025-01-01,$0.10–0.30/word at ~300–400 wph​,MEDIUM,2025-01-03
RATE-COP-893,COP,Translator,MID,PL-WAW,25.0,50.0,35.0,USD,25.0,50.0,Per_Hour,T&M,2025-01-01,Eastern Europe $0.06–0.12/word​,MEDIUM,2025-01-03
RATE-COP-894,COP,Translator,MID,MX-MEX,20.0,40.0,30.0,USD,20.0,40.0,Per_Hour,T&M,2025-01-01,Latin America $0.06–0.10/word​,MEDIUM,2025-01-03
RATE-COP-895,COP,Translator,MID,PH-MNL,20.0,40.0,30.0,USD,20.0,40.0,Per_Hour,T&M,2025-01-01,Asia general $0.05–0.15/word​,LOW,2025-01-03
RATE-COP-896,COP,Translator,MID,IN-BLR,15.0,40.0,25.0,USD,15.0,40.0,Per_Hour,T&M,2025-01-01,2.5–6 INR/word & Asia bands​,MEDIUM,2025-01-03
RATE-COP-897,COP,Content Moderator / T&S Specialist,MID,US-PHX,17.1,40.0,25.0,USD,17.1,40.0,Per_Hour,T&M,2025-01-01,US moderator hourly & salary data​,MEDIUM,2025-01-03
RATE-COP-898,COP,Content Moderator / T&S Specialist,MID,PL-WAW,5.0,8.0,6.0,USD,5.0,8.0,Per_Hour,T&M,2025-01-01,PL moderator salary estimates​,LOW,2025-01-03
RATE-COP-899,COP,Content Moderator / T&S Specialist,MID,MX-MEX,5.0,10.0,7.0,USD,5.0,10.0,Per_Hour,T&M,2025-01-01,LATAM moderation/T&S benchmarks​,LOW,2025-01-03
RATE-COP-900,COP,Content Moderator / T&S Specialist,MID,PH-MNL,3.0,5.0,4.0,USD,3.0,5.0,Per_Hour,T&M,2025-01-01,PH moderator salary data​,LOW,2025-01-03
RATE-COP-901,COP,Content Moderator / T&S Specialist,MID,IN-BLR,2.5,3.0,2.7,USD,2.5,3.0,Per_Hour,T&M,2025-01-01,Bangalore moderator rate​,MEDIUM,2025-01-03
RATE-ME-902,ME,Video_Editor,Junior,US-PHX,25.0,35.0,30.0,USD,25.0,35.0,Per_Hour,T&M,2025-01-01,"Cutjamm, LinkedIn, Wise, guides ​",HIGH,2025-01-03
RATE-ME-903,ME,Video_Editor,Senior,US-PHX,100.0,150.0,125.0,USD,100.0,150.0,Per_Hour,T&M,2025-01-01,"Cutjamm, Wise, pro editor guides ​",MEDIUM,2025-01-03
RATE-ME-904,ME,Video_Editor,Junior,CA-TOR,40.0,60.0,50.0,USD,40.0,60.0,Per_Hour,T&M,2025-01-01,"CineSalon, regional benchmarks ​",MEDIUM,2025-01-03
RATE-ME-905,ME,Video_Editor,Senior,CA-TOR,80.0,100.0,90.0,USD,80.0,100.0,Per_Hour,T&M,2025-01-01,"CineSalon, regional benchmarks ​",MEDIUM,2025-01-03
RATE-ME-906,ME,Video_Editor,Junior,GB-LON,25.0,50.0,38.0,USD,25.0,50.0,Per_Hour,T&M,2025-01-01,"Wise UK guide, UK day-rate guide ​",MEDIUM,2025-01-03
RATE-ME-907,ME,Video_Editor,Senior,GB-LON,100.0,130.0,115.0,USD,100.0,130.0,Per_Hour,T&M,2025-01-01,UK day-rate and freelancer reports ​,MEDIUM,2025-01-03
RATE-ME-908,ME,Video_Editor,Junior,IN-BLR,5.0,10.0,8.0,USD,5.0,10.0,Per_Hour,T&M,2025-01-01,India editing cost articles ​,HIGH,2025-01-03
RATE-ME-909,ME,Video_Editor,Senior,IN-BLR,25.0,50.0,35.0,USD,25.0,50.0,Per_Hour,T&M,2025-01-01,India editor rate breakdowns ​,MEDIUM,2025-01-03
RATE-ME-910,ME,Video_Editor,Junior,PH-MNL,5.0,10.0,8.0,USD,5.0,10.0,Per_Hour,T&M,2025-01-01,Philippines editing service guide ​,HIGH,2025-01-03
RATE-ME-911,ME,Video_Editor,Senior,PH-MNL,20.0,40.0,30.0,USD,20.0,40.0,Per_Hour,T&M,2025-01-01,Philippines editing service guide ​,MEDIUM,2025-01-03
RATE-ME-912,ME,Motion_Graphics_Designer,Junior,US-PHX,25.0,35.0,30.0,USD,25.0,35.0,Per_Hour,T&M,2025-01-01,"Upwork cost pages, ZipRecruiter ​",HIGH,2025-01-03
RATE-ME-913,ME,Motion_Graphics_Designer,Senior,US-PHX,80.0,100.0,90.0,USD,80.0,100.0,Per_Hour,T&M,2025-01-01,Upwork and pro motion design guides ​,MEDIUM,2025-01-03
RATE-ME-914,ME,Motion_Graphics_Designer,Junior,CA-TOR,30.0,50.0,40.0,USD,30.0,50.0,Per_Hour,T&M,2025-01-01,Canadian day-rate to hourly conv. ​,MEDIUM,2025-01-03
RATE-ME-915,ME,Motion_Graphics_Designer,Senior,CA-TOR,60.0,80.0,70.0,USD,60.0,80.0,Per_Hour,T&M,2025-01-01,Canadian day-rate to hourly conv. ​,MEDIUM,2025-01-03
RATE-ME-916,ME,Motion_Graphics_Designer,Junior,GB-LON,30.0,50.0,40.0,USD,30.0,50.0,Per_Hour,T&M,2025-01-01,UK creative rates and day-rates ​,LOW,2025-01-03
RATE-ME-917,ME,Motion_Graphics_Designer,Senior,GB-LON,75.0,125.0,100.0,USD,75.0,125.0,Per_Hour,T&M,2025-01-01,"UK freelancer reports, YunoJuno ​",LOW,2025-01-03
RATE-ME-918,ME,Motion_Graphics_Designer,Junior,IN-BLR,8.0,12.0,10.0,USD,8.0,12.0,Per_Hour,T&M,2025-01-01,Indian motion/2D design articles ​,LOW,2025-01-03
RATE-ME-919,ME,Motion_Graphics_Designer,Senior,IN-BLR,20.0,30.0,25.0,USD,20.0,30.0,Per_Hour,T&M,2025-01-01,Indian agency/animator benchmarks ​,LOW,2025-01-03
RATE-ME-920,ME,Motion_Graphics_Designer,Junior,PH-MNL,5.0,15.0,10.0,USD,5.0,15.0,Per_Hour,T&M,2025-01-01,PH freelance design listings ​,LOW,2025-01-03
RATE-ME-921,ME,Motion_Graphics_Designer,Senior,PH-MNL,15.0,30.0,22.0,USD,15.0,30.0,Per_Hour,T&M,2025-01-01,PH freelance design listings ​,LOW,2025-01-03
RATE-ME-922,ME,VFX_Artist_Compositor,Junior,US-PHX,20.0,30.0,25.0,USD,20.0,30.0,Per_Hour,T&M,2025-01-01,ZipRecruiter VFX salary pages ​,HIGH,2025-01-03
RATE-ME-923,ME,VFX_Artist_Compositor,Senior,US-PHX,80.0,150.0,115.0,USD,80.0,150.0,Per_Hour,T&M,2025-01-01,VFX/Payscale industry ranges ​,MEDIUM,2025-01-03
RATE-ME-924,ME,VFX_Artist_Compositor,Junior,CA-TOR,18.0,22.0,20.0,USD,18.0,22.0,Per_Hour,T&M,2025-01-01,Canada rate threads & salary pages ​​,LOW,2025-01-03
RATE-ME-925,ME,VFX_Artist_Compositor,Senior,CA-TOR,36.0,45.0,40.0,USD,36.0,45.0,Per_Hour,T&M,2025-01-01,Canada rate threads & salary pages ​​,LOW,2025-01-03
RATE-ME-926,ME,VFX_Artist_Compositor,Junior,GB-LON,19.0,31.0,25.0,USD,19.0,31.0,Per_Hour,T&M,2025-01-01,UK junior day-rate (£150–250) conv. ​,MEDIUM,2025-01-03
RATE-ME-927,ME,VFX_Artist_Compositor,Senior,GB-LON,39.0,50.0,45.0,USD,39.0,50.0,Per_Hour,T&M,2025-01-01,UK mid/senior day-rate conv. ​,MEDIUM,2025-01-03
RATE-ME-928,ME,VFX_Artist_Compositor,Junior,IN-BLR,8.0,15.0,12.0,USD,8.0,15.0,Per_Hour,T&M,2025-01-01,India VFX rate guides ​,LOW,2025-01-03
RATE-ME-929,ME,VFX_Artist_Compositor,Senior,IN-BLR,25.0,40.0,32.0,USD,25.0,40.0,Per_Hour,T&M,2025-01-01,India VFX/CGI agency guides ​,LOW,2025-01-03
RATE-ME-930,ME,VFX_Artist_Compositor,Junior,PH-MNL,8.0,15.0,12.0,USD,8.0,15.0,Per_Hour,T&M,2025-01-01,PH VFX salary benchmarks ​,LOW,2025-01-03
RATE-ME-931,ME,VFX_Artist_Compositor,Senior,PH-MNL,25.0,45.0,35.0,USD,25.0,45.0,Per_Hour,T&M,2025-01-01,PH VFX salary benchmarks ​,LOW,2025-01-03
RATE-ME-932,ME,Colorist,Mid,US-PHX,100.0,150.0,115.0,USD,100.0,150.0,Per_Hour,T&M,2025-01-01,"MixingLight survey, Backstage ​",HIGH,2025-01-03
RATE-ME-933,ME,Colorist,Senior,US-PHX,150.0,200.0,175.0,USD,150.0,200.0,Per_Hour,T&M,2025-01-01,High-end color grading guides ​,MEDIUM,2025-01-03
RATE-ME-934,ME,Colorist,Mid,CA-TOR,65.0,110.0,90.0,USD,65.0,110.0,Per_Hour,T&M,2025-01-01,CAD 350–700/day conv. ​,LOW,2025-01-03
RATE-ME-935,ME,Colorist,Mid,GB-LON,76.0,127.0,100.0,USD,76.0,127.0,Per_Hour,T&M,2025-01-01,YunoJuno colourist rates ​,MEDIUM,2025-01-03
RATE-ME-936,ME,Colorist,Mid,IN-BLR,15.0,30.0,22.0,USD,15.0,30.0,Per_Hour,T&M,2025-01-01,India grading specialists on Upwork ​,LOW,2025-01-03
RATE-ME-937,ME,Colorist,Mid,PH-MNL,15.0,35.0,25.0,USD,15.0,35.0,Per_Hour,T&M,2025-01-01,Global color grading platforms ​,LOW,2025-01-03
RATE-ME-938,ME,Sound_Designer_Audio_Engineer,Junior,US-PHX,20.0,40.0,30.0,USD,20.0,40.0,Per_Hour,T&M,2025-01-01,"Twine, AIR, ZipRecruiter ​",HIGH,2025-01-03
RATE-ME-939,ME,Sound_Designer_Audio_Engineer,Senior,US-PHX,80.0,200.0,120.0,USD,80.0,200.0,Per_Hour,T&M,2025-01-01,Twine and AIR pro ranges ​,MEDIUM,2025-01-03
RATE-ME-940,ME,Sound_Designer_Audio_Engineer,Junior,CA-TOR,33.0,50.0,40.0,USD,33.0,50.0,Per_Hour,T&M,2025-01-01,Canada audio engineer threads ​​,LOW,2025-01-03
RATE-ME-941,ME,Sound_Designer_Audio_Engineer,Senior,CA-TOR,50.0,75.0,63.0,USD,50.0,75.0,Per_Hour,T&M,2025-01-01,Canada audio engineer threads ​​,LOW,2025-01-03
RATE-ME-942,ME,Sound_Designer_Audio_Engineer,Mid,GB-LON,60.0,80.0,62.0,USD,60.0,80.0,Per_Hour,T&M,2025-01-01,YunoJuno UK sound designer data ​,MEDIUM,2025-01-03
RATE-ME-943,ME,Sound_Designer_Audio_Engineer,Junior,IN-BLR,10.0,15.0,13.0,USD,10.0,15.0,Per_Hour,T&M,2025-01-01,India audio production guides ​,LOW,2025-01-03
RATE-ME-944,ME,Sound_Designer_Audio_Engineer,Senior,IN-BLR,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,India audio production guides ​,LOW,2025-01-03
RATE-ME-945,ME,Sound_Designer_Audio_Engineer,Junior,PH-MNL,8.0,15.0,12.0,USD,8.0,15.0,Per_Hour,T&M,2025-01-01,PH remote sound jobs & rates ​,LOW,2025-01-03
RATE-ME-946,ME,Sound_Designer_Audio_Engineer,Senior,PH-MNL,15.0,20.0,18.0,USD,15.0,20.0,Per_Hour,T&M,2025-01-01,PH remote sound jobs & rates ​,LOW,2025-01-03
RATE-ME-947,ME,Animator_2D_3D,Junior,US-PHX,20.0,35.0,28.0,USD,20.0,35.0,Per_Hour,T&M,2025-01-01,"BLS, Twine, ZipRecruiter ​",HIGH,2025-01-03
RATE-ME-948,ME,Animator_2D_3D,Senior,US-PHX,70.0,150.0,100.0,USD,70.0,150.0,Per_Hour,T&M,2025-01-01,Twine 2D/3D and Animation Guild ​,MEDIUM,2025-01-03
RATE-ME-949,ME,Animator_2D_3D,Junior,CA-TOR,25.0,35.0,30.0,USD,25.0,35.0,Per_Hour,T&M,2025-01-01,Toronto animator salary pages ​,MEDIUM,2025-01-03
RATE-ME-950,ME,Animator_2D_3D,Senior,CA-TOR,45.0,65.0,55.0,USD,45.0,65.0,Per_Hour,T&M,2025-01-01,Toronto animator salary pages ​,MEDIUM,2025-01-03
RATE-ME-951,ME,Animator_2D_3D,Junior,GB-LON,50.0,75.0,60.0,USD,50.0,75.0,Per_Hour,T&M,2025-01-01,YunoJuno animation rates ​,LOW,2025-01-03
RATE-ME-952,ME,Animator_2D_3D,Senior,GB-LON,80.0,120.0,100.0,USD,80.0,120.0,Per_Hour,T&M,2025-01-01,YunoJuno animation rates ​,LOW,2025-01-03
RATE-ME-953,ME,Animator_2D_3D,Junior,IN-BLR,5.0,10.0,8.0,USD,5.0,10.0,Per_Hour,T&M,2025-01-01,India animator pay & agencies ​,HIGH,2025-01-03
RATE-ME-954,ME,Animator_2D_3D,Senior,IN-BLR,20.0,40.0,30.0,USD,20.0,40.0,Per_Hour,T&M,2025-01-01,India animator pay & agencies ​,MEDIUM,2025-01-03
RATE-ME-955,ME,Animator_2D_3D,Junior,PH-MNL,6.0,9.0,8.0,USD,6.0,9.0,Per_Hour,T&M,2025-01-01,PH animator salary pages ​,MEDIUM,2025-01-03
RATE-ME-956,ME,Animator_2D_3D,Senior,PH-MNL,15.0,22.0,18.0,USD,15.0,22.0,Per_Hour,T&M,2025-01-01,PH animator salary pages ​,MEDIUM,2025-01-03
RATE-ME-957,ME,Transcriptionist,Mid,US-PHX,60.0,120.0,90.0,USD,60.0,120.0,Per_Hour,T&M,2025-01-01,Transcription rate guides ​,HIGH,2025-01-03
RATE-ME-958,ME,Transcriptionist,Mid,US-PHX,12.0,22.0,17.0,USD,12.0,22.0,Per_Hour,T&M,2025-01-01,Upwork/Rev worker earnings ​​,HIGH,2025-01-03
RATE-ME-959,ME,Transcriptionist,Mid,CA-TOR,22.0,37.0,30.0,USD,22.0,37.0,Per_Hour,T&M,2025-01-01,Global transcription pricing ​,LOW,2025-01-03
RATE-ME-960,ME,Transcriptionist,Mid,GB-LON,25.0,50.0,35.0,USD,25.0,50.0,Per_Hour,T&M,2025-01-01,UK language services benchmarks ​,LOW,2025-01-03
RATE-ME-961,ME,Transcriptionist,Mid,IN-BLR,2.5,5.0,4.0,USD,2.5,5.0,Per_Hour,T&M,2025-01-01,India outsourcing pricing ​,MEDIUM,2025-01-03
RATE-ME-962,ME,Transcriptionist,Mid,PH-MNL,2.5,3.0,2.8,USD,2.5,3.0,Per_Hour,T&M,2025-01-01,PayScale PH and Upwork ​,MEDIUM,2025-01-03
RATE-ME-963,ME,Captioning_Specialist_Subtitler,Mid,US-PHX,30.0,35.0,33.0,USD,30.0,35.0,Per_Hour,T&M,2025-01-01,"Rev, Indeed caption editor ​​",HIGH,2025-01-03
RATE-ME-964,ME,Captioning_Specialist_Subtitler,Mid,CA-TOR,18.0,33.0,25.0,USD,18.0,33.0,Per_Hour,T&M,2025-01-01,Global captioning benchmarks ​,LOW,2025-01-03
RATE-ME-965,ME,Captioning_Specialist_Subtitler,Mid,GB-LON,30.0,56.0,40.0,USD,30.0,56.0,Per_Hour,T&M,2025-01-01,UK broadcast & subtitling rates ​,LOW,2025-01-03
RATE-ME-966,ME,Captioning_Specialist_Subtitler,Mid,IN-BLR,2.0,5.0,3.5,USD,2.0,5.0,Per_Hour,T&M,2025-01-01,India caption/transcription vendors ​,LOW,2025-01-03
RATE-ME-967,ME,Captioning_Specialist_Subtitler,Mid,PH-MNL,3.5,7.0,5.0,USD,3.5,7.0,Per_Hour,T&M,2025-01-01,PH caption job listings ​,LOW,2025-01-03
RATE-EN-968,EN,Energy_Analyst,MID,US-PHX,34.0,52.0,43.0,USD,34.0,52.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Salary.com energy analyst data ​",HIGH,2025-01-03
RATE-EN-969,EN,Energy_Analyst,MID,MX-MEX,20.0,35.0,28.0,USD,20.0,35.0,Per_Hour,T&M,2025-01-01,Nearshore engineering/energy contractor benchmarks ​,MEDIUM,2025-01-03
RATE-EN-970,EN,Energy_Analyst,MID,PL-WAW,25.0,40.0,33.0,USD,25.0,40.0,Per_Hour,T&M,2025-01-01,Eastern Europe engineering contractor ranges ​,MEDIUM,2025-01-03
RATE-EN-971,EN,Energy_Analyst,MID,IN-BLR,15.0,28.0,22.0,USD,15.0,28.0,Per_Hour,T&M,2025-01-01,Offshore engineering/analytics rate surveys ​,MEDIUM,2025-01-03
RATE-EN-972,EN,Utility_Ops_Specialist,MID,US-PHX,18.0,38.0,28.0,USD,18.0,38.0,Per_Hour,T&M,2025-01-01,ZipRecruiter utility / operations specialist ​,MEDIUM,2025-01-03
RATE-EN-973,EN,Utility_Ops_Specialist,MID,MX-MEX,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,Mexico utilities & industrial support wages ​,LOW,2025-01-03
RATE-EN-974,EN,Utility_Ops_Specialist,MID,PL-WAW,20.0,35.0,28.0,USD,20.0,35.0,Per_Hour,T&M,2025-01-01,EU utilities ops & industrial roles benchmarks ​,LOW,2025-01-03
RATE-EN-975,EN,Utility_Ops_Specialist,MID,IN-BLR,10.0,20.0,15.0,USD,10.0,20.0,Per_Hour,T&M,2025-01-01,India utilities / operations support surveys ​,LOW,2025-01-03
RATE-OT-976,OT,Smart_Meter_Technician,MID,US-PHX,18.0,25.0,22.0,USD,18.0,25.0,Per_Hour,T&M,2025-01-01,ZipRecruiter smart meter installer hourly ​,MEDIUM,2025-01-03
RATE-OT-977,OT,Smart_Meter_Technician,MID,MX-MEX,8.0,15.0,12.0,USD,8.0,15.0,Per_Hour,T&M,2025-01-01,Mexico field technician wages (fringed) ​,LOW,2025-01-03
RATE-OT-978,OT,Smart_Meter_Technician,MID,PL-WAW,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,CEE technical field roles rate bands ​,LOW,2025-01-03
RATE-OT-979,OT,Smart_Meter_Technician,MID,IN-BLR,6.0,12.0,9.0,USD,6.0,12.0,Per_Hour,T&M,2025-01-01,India manufacturing / field technician averages ​,LOW,2025-01-03
RATE-EN-980,EN,GIS_Analyst,MID,US-PHX,28.0,36.0,32.0,USD,28.0,36.0,Per_Hour,T&M,2025-01-01,"Zippia, Salary.com GIS analyst hourly ​",HIGH,2025-01-03
RATE-EN-981,EN,GIS_Analyst,MID,MX-MEX,25.0,40.0,33.0,USD,25.0,40.0,Per_Hour,T&M,2025-01-01,GIS / dev nearshore ranges for LatAm ​,MEDIUM,2025-01-03
RATE-EN-982,EN,GIS_Analyst,MID,PL-WAW,30.0,45.0,38.0,USD,30.0,45.0,Per_Hour,T&M,2025-01-01,Flexiple & CEE GIS developer ranges ​,MEDIUM,2025-01-03
RATE-EN-983,EN,GIS_Analyst,MID,IN-BLR,20.0,35.0,28.0,USD,20.0,35.0,Per_Hour,T&M,2025-01-01,Flexiple GIS developer India bands ​,MEDIUM,2025-01-03
RATE-FR-984,FR,Env_Compliance_Specialist,MID,US-PHX,25.0,41.0,33.0,USD,25.0,41.0,Per_Hour,T&M,2025-01-01,Zippia environmental compliance specialist ​,HIGH,2025-01-03
RATE-FR-985,FR,Env_Compliance_Specialist,MID,MX-MEX,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,Mexico environmental / QE wage analogs ​,LOW,2025-01-03
RATE-FR-986,FR,Env_Compliance_Specialist,MID,PL-WAW,20.0,35.0,28.0,USD,20.0,35.0,Per_Hour,T&M,2025-01-01,EU environmental / compliance engineer bands ​,LOW,2025-01-03
RATE-FR-987,FR,Env_Compliance_Specialist,MID,IN-BLR,10.0,20.0,15.0,USD,10.0,20.0,Per_Hour,T&M,2025-01-01,India environmental / EHS engineer salary bands ​,LOW,2025-01-03
RATE-MO-988,MO,Manufacturing_Engineer,MID,US-PHX,43.0,63.0,50.0,USD,43.0,63.0,Per_Hour,T&M,2025-01-01,Contract manufacturing engineer hourly ​,HIGH,2025-01-03
RATE-MO-989,MO,Manufacturing_Engineer,MID,MX-MEX,15.0,23.0,19.0,USD,15.0,23.0,Per_Hour,T&M,2025-01-01,Tetakawi manufacturing engineer wages ​,HIGH,2025-01-03
RATE-MO-990,MO,Manufacturing_Engineer,MID,PL-WAW,30.0,45.0,37.0,USD,30.0,45.0,Per_Hour,T&M,2025-01-01,Eastern Europe mid-level engineer rates ​,MEDIUM,2025-01-03
RATE-MO-991,MO,Manufacturing_Engineer,MID,IN-BLR,12.0,18.0,15.0,USD,12.0,18.0,Per_Hour,T&M,2025-01-01,India manufacturing engineer salary → hourly ​,MEDIUM,2025-01-03
