Service_Type_ID,Vendor_ID,Vendor_Name,Analyst_Ranking,Analyst_Source,Ranking_Tier,Vendor_Type,Founded_Year,Confidence,As_Of_Date,Source_Type,Notes
ST-ME-005-01-05,VND-1580,TransPerfect,Major Contender,Slator LSP Index,2,Established,1992,HIGH,2025-01,Analyst,"Metadata translation, platform-specific compliance"
ST-ME-005-03-01,VND-1729,ZOO Digital,Leader,Nimdzi 100 2025,1,Established,2011,HIGH,2025-01,Analyst,"Subtitling services (end-to-end), workflow platform ZOOstudio"
ST-ME-005-03-01,VND-1241,Pixelogic,Major Contender,Nimdzi 100 2025,2,Established,2016,HIGH,2025-01,Analyst,"Subtitling, timing sync, multi-format delivery"
ST-ME-005-03-01,VND-0927,Iyuno,Major Contender,Slator LSP Index,2,Established,2001,HIGH,2025-01,Analyst,"Global subtitling, 6M+ minutes, quality assurance"
ST-ME-005-04-01,VND-1729,ZOO Digital,Leader,Nimdzi 100 2025,1,Established,2011,HIGH,2025-01,Analyst,"QC & compliance, automated testing, spec verification"
ST-ME-005-04-01,VND-1241,Pixelogic,Major Contender,Nimdzi 100 2025,2,Established,2016,HIGH,2025-01,Analyst,"Technical QC, compliance checks, delivery verification"
ST-ME-005-04-01,VND-1580,TransPerfect,Major Contender,Slator LSP Index,2,Established,1992,HIGH,2025-01,Analyst,"Quality assurance, compliance testing, localization QC"
ST-ME-006-01-01,VND-1241,Pixelogic,Leader,Nimdzi 100 2025,1,Established,2016,HIGH,2025-01,Analyst,"Automated technical QC, AI-powered defect detection, spec compliance"
ST-ME-006-01-01,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Automated QC testing, error detection, compliance reporting"
ST-ME-006-01-01,VND-1554,Tedial Media,Major Contender,MAM Market 2025,2,Established,2010,HIGH,2025-01,Analyst,"AI-integrated QC, automated metadata validation"
ST-ME-006-01-02,VND-1548,Technicolor,Leader,Market.us Report,1,Established,1893,HIGH,2025-01,Analyst,"Manual visual QC, colorist eye-based inspection, broadcast compliance"
ST-ME-006-01-02,VND-0529,Company 3,Major Contender,Vitrina Analysis,2,Established,1985,HIGH,2025-01,Analyst,"Visual QC, grade review, timing verification"
ST-ME-006-01-02,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Visual quality inspection, content verification"
ST-ME-006-01-03,VND-1548,Technicolor,Leader,Market.us Report,1,Established,1893,HIGH,2025-01,Analyst,"Audio QC, level verification, loudness compliance (LUFS)"
ST-ME-006-01-03,VND-1584,TravSonic,Major Contender,Audio Post Directory,2,Established,2003,HIGH,2025-01,Analyst,"Audio QC, spec verification, format checking"
ST-ME-006-01-03,VND-1256,Prime Focus,Major Contender,Industry Directory,2,Established,2001,HIGH,2025-01,Analyst,"Multichannel audio QC, immersive sound verification"
ST-ME-006-01-04,VND-1729,ZOO Digital,Leader,Nimdzi 100 2025,1,Established,2011,HIGH,2025-01,Analyst,"Subtitle QC, timing verification, format compliance"
ST-ME-006-01-04,VND-1241,Pixelogic,Major Contender,Nimdzi 100 2025,2,Established,2016,HIGH,2025-01,Analyst,"Subtitle QC, SDH/caption verification, language accuracy checks"
ST-ME-006-01-04,VND-1580,TransPerfect,Major Contender,Slator LSP Index,2,Established,1992,HIGH,2025-01,Analyst,"Localization QC, accuracy verification, compliance testing"
ST-ME-006-01-05,VND-1241,Pixelogic,Leader,Nimdzi 100 2025,1,Established,2016,HIGH,2025-01,Analyst,"Compliance editing, broadcast standards correction, censorship implementation"
ST-ME-006-01-05,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Content compliance, ratings implementation, regional requirements"
ST-ME-006-01-05,VND-1548,Technicolor,Major Contender,Market.us Report,2,Established,1893,HIGH,2025-01,Analyst,"Broadcast compliance, regional censorship, standards conversion"
ST-ME-006-02-01,VND-1241,Pixelogic,Leader,Nimdzi 100 2025,1,Established,2016,HIGH,2025-01,Analyst,"Digitization services, archival scanning, film-to-digital conversion"
ST-ME-006-02-01,VND-1548,Technicolor,Major Contender,Market.us Report,2,Established,1893,HIGH,2025-01,Analyst,"Film digitization, restoration, color correction during ingest"
ST-ME-006-02-01,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Digital asset creation, legacy media conversion"
ST-ME-006-03-01,VND-0292,Amazon S3 Glacier,Leader,Archive Solutions,1,Established,2006,HIGH,2025-01,Analyst,"Cloud archive storage, long-term retention, compliance-grade security"
ST-ME-006-03-01,VND-1297,Quantum Corporation,Major Contender,MAM Market 2025,2,Established,1986,HIGH,2025-01,Analyst,"Tape/disk archival, rapid-access systems, migration planning"
ST-ME-006-03-01,VND-1088,Microsoft Azure Archive,Major Contender,Archive Solutions,2,Established,2010,HIGH,2025-01,Analyst,"Enterprise archive, geo-redundancy, compliance storage"
ST-ME-006-04-01,VND-1548,Technicolor,Leader,Market.us Report,1,Established,1893,HIGH,2025-01,Analyst,"Content restoration, color correction, artifact removal, film restoration"
ST-ME-006-04-01,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Digital restoration, audio restoration, remastering"
ST-ME-006-04-01,VND-0529,Company 3,Major Contender,Vitrina Analysis,2,Established,1985,HIGH,2025-01,Analyst,"Archive material restoration, color grading recovery"
ST-ME-007-01-01,VND-1464,Sony Group (MAM),Leader,FutureMarketInsights 2025,1,Established,1946,HIGH,2025-01,Analyst,"MAM implementation, enterprise-grade, cloud-native architecture"
ST-ME-007-01-01,VND-0361,Avid (MediaCentral),Major Contender,MAM Market 2025,2,Established,1989,HIGH,2025-01,Analyst,"Integrated newsroom MAM, broadcast workflows, orchestration"
ST-ME-007-01-01,VND-0585,Dalet,Major Contender,MAM Market 2025,2,Established,1990,HIGH,2025-01,Analyst,"Content management, broadcast automation, hybrid deployment"
ST-ME-007-01-02,VND-1241,Pixelogic,Leader,Nimdzi 100 2025,1,Established,2016,HIGH,2025-01,Analyst,"Media ingest services, format standardization, metadata extraction"
ST-ME-007-01-02,VND-1554,Tedial Media,Major Contender,MAM Market 2025,2,Established,2010,HIGH,2025-01,Analyst,"Intelligent ingest, AI metadata extraction, QC at ingest"
ST-ME-007-01-02,VND-1463,Sony (MAM),Major Contender,FutureMarketInsights 2025,2,Established,1946,HIGH,2025-01,Analyst,"High-volume ingest, multi-format support, cloud scaling"
ST-ME-007-01-03,VND-1554,Tedial Media,Leader,MAM Market 2025,1,Established,2010,HIGH,2025-01,Analyst,"AI-powered metadata management, auto-tagging, Moments Lab partnership"
ST-ME-007-01-03,VND-0263,Adobe AEM Assets,Major Contender,MAM Market 2025,2,Established,2019,HIGH,2025-01,Analyst,"Digital asset management, workflow automation, AI insights"
ST-ME-007-01-03,VND-1089,Microsoft Azure Purview,Major Contender,MAM Market 2025,2,Established,2021,HIGH,2025-01,Analyst,"Metadata governance, catalog management, compliance tracking"
ST-ME-007-01-04,VND-1463,Sony (MAM),Leader,FutureMarketInsights 2025,1,Established,1946,HIGH,2025-01,Analyst,"Digital archive management, preservation, compliance storage"
ST-ME-007-01-04,VND-0585,Dalet,Major Contender,MAM Market 2025,2,Established,1990,HIGH,2025-01,Analyst,"Archive workflows, long-term retention, migration automation"
ST-ME-007-01-04,VND-1630,VSN,Major Contender,MAM Market 2025,2,Established,2006,HIGH,2025-01,Analyst,"Modular MAM, archive \+ distribution, multi-location support"
ST-ME-007-01-05,VND-0361,Avid (MediaCentral),Leader,MAM Market 2025,1,Established,1989,HIGH,2025-01,Analyst,"Content cataloging, multi-criteria search, taxonomy management"
ST-ME-007-01-05,VND-1463,Sony (MAM),Major Contender,FutureMarketInsights 2025,2,Established,1946,HIGH,2025-01,Analyst,"Comprehensive cataloging, relational database, enterprise scale"
ST-ME-007-01-05,VND-0660,EditShare,Major Contender,MAM Market 2025,2,Established,2002,HIGH,2025-01,Analyst,"Collaborative cataloging, metadata schemas, searchability"
ST-ME-007-02-01,VND-1556,Tencent Cloud,Leader,Gartner 2024,1,Established,2010,HIGH,2025-01,Analyst,"Digital analytics, viewer behavior, content performance tracking"
ST-ME-007-02-01,VND-0290,Amazon CloudWatch,Major Contender,Analytics Solutions,2,Established,2009,HIGH,2025-01,Analyst,"Real-time analytics, content metrics, streaming performance"
ST-ME-007-02-01,VND-0264,Adobe Analytics,Major Contender,MAM Market 2025,2,Established,2013,HIGH,2025-01,Analyst,"Content analytics, audience insights, engagement metrics"
ST-ME-007-03-01,VND-1158,Nielsen (Attribution),Leader,Attribution Analysis,1,Established,1923,HIGH,2025-01,Analyst,"Content attribution, campaign effectiveness, ROI measurement"
ST-ME-007-03-01,VND-0264,Adobe Analytics,Major Contender,Attribution Solutions,2,Established,2013,HIGH,2025-01,Analyst,"Cross-channel attribution, customer journey tracking"
ST-ME-007-03-01,VND-1097,Microsoft Power BI,Major Contender,Attribution Solutions,2,Established,2015,HIGH,2025-01,Analyst,"Analytics platform, effectiveness dashboards, modeling"
ST-ME-007-04-01,VND-1159,Nielsen/comScore,Leader,Audience Research,1,Established,1923,HIGH,2025-01,Analyst,"Audience research, viewership measurement, demographic analysis"
ST-ME-007-04-01,VND-1215,Parrot Analytics,Major Contender,Audience Research,2,Established,2014,HIGH,2025-01,Analyst,"Audience demand analytics, competitive intelligence, social sentiment"
ST-ME-007-04-01,VND-0954,Kantar Media,Major Contender,Audience Research,2,Established,2000,HIGH,2025-01,Analyst,"Audience measurement, cross-platform analytics, content testing"
ST-ME-008-01-01,VND-1697,Weta Digital,Leader,Post-Production Market,1,Established,1994,HIGH,2025-01,Analyst,"3D modeling, character development, creature design, Hollywood-grade"
ST-ME-008-01-01,VND-0582,DNEG,Major Contender,Post-Production Market,2,Established,1998,HIGH,2025-01,Analyst,"High-end 3D, photorealistic modeling, VFX integration"
ST-ME-008-01-01,VND-0774,Framestore,Major Contender,Post-Production Market,2,Established,1986,HIGH,2025-01,Analyst,"3D environments, creature modeling, design-to-asset"
ST-ME-008-01-02,VND-1697,Weta Digital,Leader,Post-Production Market,1,Established,1994,HIGH,2025-01,Analyst,"Character animation, motion capture, facial animation"
ST-ME-008-01-02,VND-0302,Animal Logic,Major Contender,Post-Production Market,2,Established,1991,HIGH,2025-01,Analyst,"Animation direction, character rigging, motion design"
ST-ME-008-01-02,VND-0774,Framestore,Major Contender,Post-Production Market,2,Established,1986,HIGH,2025-01,Analyst,"Character animation, VFX characters, creature animation"
ST-ME-008-01-03,VND-1697,Weta Digital,Leader,Motion Capture Analysis,1,Established,1994,HIGH,2025-01,Analyst,"Motion capture processing, performance capture, skeletal analysis"
ST-ME-008-01-03,VND-0582,DNEG,Major Contender,VFX Market 2025,2,Established,1998,HIGH,2025-01,Analyst,"Motion capture data cleanup, processing, integration"
ST-ME-008-01-03,VND-1256,Prime Focus,Major Contender,VFX/Mocap,2,Established,2001,HIGH,2025-01,Analyst,"Mocap processing, actor tracking, animation integration"
ST-ME-008-01-04,VND-0582,DNEG,Leader,Post-Production Market,1,Established,1998,HIGH,2025-01,Analyst,"Digital compositing, 2D VFX, multi-layer compositing"
ST-ME-008-01-04,VND-0774,Framestore,Major Contender,Post-Production Market,2,Established,1986,HIGH,2025-01,Analyst,"Compositing supervision, CG integration, final composites"
ST-ME-008-01-04,VND-1565,The Mill,Major Contender,Post-Production Market,2,Established,1990,HIGH,2025-01,Analyst,"Commercial compositing, advertising VFX, real-time integration"
ST-ME-008-01-05,VND-0582,DNEG,Leader,VFX Market 2025,1,Established,1998,HIGH,2025-01,Analyst,"Rotoscoping, frame-by-frame keying, precise masking"
ST-ME-008-01-05,VND-0774,Framestore,Major Contender,Post-Production Market,2,Established,1986,HIGH,2025-01,Analyst,"Roto artistry, cleanup, beauty work, complex keying"
ST-ME-008-01-05,VND-1565,The Mill,Major Contender,Post-Production Market,2,Established,1990,HIGH,2025-01,Analyst,"Commercial roto, advertising precision work, frame-accurate masking"
ST-ME-008-02-01,VND-0248,AWS Rekognition,Major Contender,Moderation Solutions,2,Established,2016,HIGH,2025-01,Analyst,"Video content analysis, automated flagging, toxic content detection"
ST-ME-008-02-01,VND-1092,Microsoft Content Moderator,Major Contender,Moderation Solutions,2,Established,2017,HIGH,2025-01,Analyst,"Image/video moderation API, offensive content identification"
ST-ME-008-03-01,VND-0723,Facebook (Meta) Safety Team,Major Contender,Moderation,2,Established,2004,HIGH,2025-01,Analyst,"Trust & safety operations, policy enforcement, violation triage"
ST-ME-008-03-01,VND-0565,Crisp Thinking (Behavioral),Star Performer,Safety Tech,,Established,2017,MEDIUM,2025-01,Analyst,"AI-driven harm reduction, behavior change interventions"
ST-ME-008-04-01,VND-1079,Meta Appeals Team,Major Contender,Moderation,2,Established,2004,HIGH,2025-01,Analyst,"Escalation management, creator support, transparent appeals"
ST-ME-008-04-01,VND-0564,Crisp Thinking,Star Performer,Safety Tech,,Established,2017,MEDIUM,2025-01,Analyst,"Intervention appeals, harm prevention, creator support"
ST-MO-001-01-01,VND-0769,Foxconn (Hon Hai),,Market Leader,1,Established,1974,MEDIUM,2025-01,Analyst,"Global \#1 EMS provider, consumer electronics leader"
ST-MO-001-01-01,VND-0932,Jabil Inc,,Market Leader,1,Established,1966,MEDIUM,2025-01,Analyst,"Automotive/healthcare/packaging focus, US-based"
ST-MO-001-01-01,VND-0749,Flex Ltd,,Market Leader,1,Established,1969,MEDIUM,2025-01,Analyst,"Singapore-based, innovation services, sustainable production"
ST-MO-001-01-01,VND-1404,Sanmina Corporation,,Market Leader,1,Established,1980,MEDIUM,2025-01,Analyst,Aerospace/communications/medical specialist
ST-MO-001-01-01,VND-0469,Celestica Inc,Leader,ISG Provider Lens Mfg 2024,1,Established,1994,HIGH,2025-01,Analyst,"Industrial/aerospace/telecom, Canada-based"
ST-MO-001-01-02,VND-1221,Pegatron,,Market Leader,1,Established,2008,MEDIUM,2025-01,Analyst,"Taiwan, mobile devices/laptops specialist"
ST-MO-001-01-02,VND-1706,Wistron Corporation,,Market Leader,1,Established,2001,MEDIUM,2025-01,Analyst,"Taiwan ICT products, servers"
ST-MO-001-01-02,VND-1246,Plexus Corp,,Market Leader,2,Established,1979,MEDIUM,2025-01,Analyst,"Medical/defense/industrial focus, US-based"
ST-MO-001-01-02,VND-0392,Benchmark Electronics,,Market Leader,2,Established,1979,MEDIUM,2025-01,Analyst,"Medical/aerospace/defense, US-based"
ST-MO-001-01-02,VND-1647,Venture Corporation,,Market Leader,2,Established,1984,MEDIUM,2025-01,Analyst,"Singapore, product design & manufacturing"
ST-MO-001-02-01,VND-1534,TTM Technologies,,Market Leader,1,Established,1998,MEDIUM,2025-01,Analyst,"US PCB manufacturing leader, complex assemblies"
ST-MO-001-02-01,VND-1445,Sierra Circuits,,Market Leader,2,Established,2003,MEDIUM,2025-01,Analyst,"Quick-turn PCB specialist, 1-day delivery capability"
ST-MO-001-02-01,VND-1662,Viasion Technology,,,,Emerging,2007,LOW,2025-01,Manual,"Small-to-medium batch PCB specialist, no MOQ"
ST-MO-001-02-02,VND-1203,PEKO Precision,,,,Established,1966,LOW,2025-01,Manual,"Electromechanical assembly, vertically integrated"
ST-MO-001-02-02,VND-1628,VR Industries,,,,Established,,LOW,2025-01,Manual,"Electromechanical box build, medical/defense focus"
ST-MO-001-02-02,VND-1506,Suntronic Inc,,,,Established,,LOW,2025-01,Manual,"Electromechanical PCB assembly, oil/gas/aerospace"
ST-MO-001-01-03,VND-1146,Neotech,,Market Leader,2,Established,,MEDIUM,2025-01,Analyst,"NPI center of excellence, medical/aerospace focus"
ST-MO-001-01-03,VND-0233,ACDi,,,,Established,,LOW,2025-01,Manual,"Dedicated NPI line, DFM checks, quick-turn prototypes"
ST-MO-001-01-03,VND-1347,Ricardo,,,,Established,,LOW,2025-01,Manual,NPI consultancy for specialized/niche products
ST-MO-001-02-03,VND-1388,STI Electronics,,,,Established,,LOW,2025-01,Manual,"BGA rework specialist, IPC-certified technicians"
ST-MO-001-02-03,VND-1495,Streamline EMS,,,,Established,,LOW,2025-01,Manual,"Rework/ECO implementation, X-ray inspection"
ST-MO-001-02-03,VND-0639,EMS Inc,,,,Established,,LOW,2025-01,Manual,"PCB rework/repair, component-level diagnostics"
ST-MO-001-02-04,VND-0770,Foxtronics EMS,,,,Established,,LOW,2025-01,Manual,"Box build assembly, AS9100/ISO certified"
ST-MO-001-02-04,VND-0227,A2Z EMS,,,,Established,,LOW,2025-01,Manual,"Complete box build, Made in USA, ISO/IPC/ITAR"
ST-MO-001-04-01,VND-1040,M\&M Automatic Products,,,,Established,1996,LOW,2025-01,Manual,"Contract precision machining, ISO-certified"
ST-MO-001-04-01,VND-0236,AGM Container Controls,,,,Established,,LOW,2025-01,Manual,"Precision machining, ISO9001/AS9100/ITAR compliant"
ST-MO-002-01-01,VND-1383,SGS,,Industry Leader,1,Established,1878,MEDIUM,2025-01,Analyst,Leading global manufacturing inspection provider
ST-MO-002-01-01,VND-0911,Intertek,,Industry Leader,1,Established,1885,MEDIUM,2025-01,Analyst,"Global product quality inspections, Asia focus"
ST-MO-002-01-01,VND-0833,HQTS,,,2,Established,,LOW,2025-01,Manual,Supplier quality engineering specialist
ST-MO-002-01-01,VND-1261,Pro QC International,,,2,Established,1984,LOW,2025-01,Manual,"Michigan-based, 40+ years expertise"
ST-MO-002-01-01,VND-1494,Stratosphere Quality,,,,Established,,LOW,2025-01,Manual,"QA inspection, sorting, containment services"
ST-MO-002-02-01,VND-1425,Sepasoft,,,,Established,,LOW,2025-01,Manual,"SPC software for Ignition platform, real-time monitoring"
ST-MO-002-02-01,VND-1108,Minitab,,Industry Leader,1,Established,1972,MEDIUM,2025-01,Analyst,"Real-time SPC software, industry standard"
ST-MO-002-02-02,VND-1172,Omnex/PlanTech,,,,Established,,LOW,2025-01,Manual,"Quality outsourcing, supplier quality management"
ST-MO-002-02-03,VND-1566,The Productivity Team,,,,Established,,LOW,2025-01,Manual,"APQP consulting, supplier development guidance"
ST-MO-002-02-03,VND-1291,Quality Support Group,,,,Established,,LOW,2025-01,Manual,Outsourced PPAP review & disposition
ST-MO-002-02-03,VND-1085,MicronPA,,,,Established,,LOW,2025-01,Manual,"PPAP implementation, inspection & calibration"
ST-MO-002-02-04,VND-1292,Quality-One,,,,Established,,LOW,2025-01,Manual,"8D problem solving, root cause analysis expertise"
