Service_Type_ID,Category_Code,Parent_Category_Code,Service_Type_Name,Description,Delivery_Channel,Primary_Pricing_Model,Benchmark_Unit,Frontline_Agent_Type,Managed_Service_Load,Tier_Structure,Default_AHT_Minutes,SLA_Timeliness_Type,SLA_Timeliness_Default,SLA_Quality_Type,SLA_Quality_Default,Required_Modifiers,Optional_Modifiers,Typical_Vendors,Confidence,AHT_Data_Tier,AHT_Source,Complexity_Tier,Resource_Unit_Name,Typical_Volume_Low,Typical_Volume_High,Confidence_Score
ST-ME-001-01-03,CAT-ME-001-01,CAT-ME-001,Production Transcoding,Production format transcoding,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Turnaround,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-001-01-04,CAT-ME-001-01,CAT-ME-001,Remote Production Support,Remote production services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-001-02-01,CAT-ME-001-02,CAT-ME-001,Virtual Production Support,Virtual production services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-002-01-01,CAT-ME-002-01,CAT-ME-002,Offline Editorial,Offline editing services,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-002-01-02,CAT-ME-002-01,CAT-ME-002,Color Grading,Color correction and grading,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-002-01-03,CAT-ME-002-01,CAT-ME-002,Online Conform,Online conform and finishing,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Delivery,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-002-02-01,CAT-ME-002-02,CAT-ME-002,Sound Editing,Sound editing services,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-002-02-02,CAT-ME-002-02,CAT-ME-002,Sound Design,Sound design and creation,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-002-02-03,CAT-ME-002-02,CAT-ME-002,Re-Recording Mixing,"Re-Recording Mixing services including analysis, implementation, and ongoing support",Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Delivery,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-002-02-04,CAT-ME-002-02,CAT-ME-002,Music Composition,Original music composition,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-003-01-01,CAT-ME-003-01,CAT-ME-003,DCP Mastering,Digital cinema package creation,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Compliance,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-003-01-02,CAT-ME-003-01,CAT-ME-003,KDM Management,Key delivery message management,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Delivery,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-003-02-01,CAT-ME-003-02,CAT-ME-003,OTT Delivery,Streaming delivery services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Compliance,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-003-01-03,CAT-ME-003-01,CAT-ME-003,Broadcast Mastering,Broadcast master creation,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Compliance,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-003-01-04,CAT-ME-003-01,CAT-ME-003,Home Entertainment Authoring,DVD/Blu-ray authoring,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-003-02-02,CAT-ME-003-02,CAT-ME-003,Video Encoding,Video transcoding services,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-004-01-01,CAT-ME-004-01,CAT-ME-004,Rights Tracking,Content rights management,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Compliance,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-004-01-02,CAT-ME-004-01,CAT-ME-004,Royalty Calculation,Royalty and residuals calculation,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-004-01-03,CAT-ME-004-01,CAT-ME-004,Rights Clearance,Rights clearance services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Turnaround,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-004-02-01,CAT-ME-004-02,CAT-ME-004,Anti-Piracy Services,Content protection services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-005-01-01,CAT-ME-005-01,CAT-ME-005,Subtitle Creation,Original subtitle creation,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-005-01-02,CAT-ME-005-01,CAT-ME-005,Subtitle Translation,Subtitle translation services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-005-01-03,CAT-ME-005-01,CAT-ME-005,SDH/Closed Captioning,SDH and captioning services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Compliance,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-005-02-01,CAT-ME-005-02,CAT-ME-005,Lip-Sync Dubbing,"Lip-Sync Dubbing services including analysis, implementation, and ongoing support",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-005-02-02,CAT-ME-005-02,CAT-ME-005,Voice-Over Recording,"Voice-Over Recording services including analysis, implementation, and ongoing support",Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Delivery,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-005-01-04,CAT-ME-005-01,CAT-ME-005,Script Adaptation,Script adaptation services,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-005-01-05,CAT-ME-005-01,CAT-ME-005,Metadata Localization,Metadata translation,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-006-01-01,CAT-ME-006-01,CAT-ME-006,Automated Technical QC,Automated QC services,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-006-01-02,CAT-ME-006-01,CAT-ME-006,Manual Visual QC,Visual quality control,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-006-01-03,CAT-ME-006-01,CAT-ME-006,Audio QC,Audio quality control,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-006-01-04,CAT-ME-006-01,CAT-ME-006,Subtitle QC,Subtitle quality control,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Compliance,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-006-01-05,CAT-ME-006-01,CAT-ME-006,Compliance Editing,Standards and practices editing,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Turnaround,24hr processing,Compliance,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-007-01-01,CAT-ME-007-01,CAT-ME-007,MAM Implementation,Media asset management implementation,Async,T&M,Hour,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-007-01-02,CAT-ME-007-01,CAT-ME-007,Media Ingest Services,Content ingest services,Async,PPU,Month,Content_Operations_Agent,Standard,,3.0,Turnaround,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-007-01-03,CAT-ME-007-01,CAT-ME-007,Metadata Management,"Metadata Management services including analysis, implementation, and ongoing support",Async,PPU,Month,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-007-01-04,CAT-ME-007-01,CAT-ME-007,Digital Archive Management,Archive management services,Async,PPU,Month,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-007-01-05,CAT-ME-007-01,CAT-ME-007,Content Cataloging,Content cataloging services,Async,PPU,Month,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-008-01-01,CAT-ME-008-01,CAT-ME-008,3D Modeling,3D modeling services,Async,PPU,Month,Content_Operations_Agent,Standard,,3.0,Turnaround,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-008-01-02,CAT-ME-008-01,CAT-ME-008,Character Animation,Character animation services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-008-01-03,CAT-ME-008-01,CAT-ME-008,Motion Capture Processing,Mocap processing services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-008-01-04,CAT-ME-008-01,CAT-ME-008,Digital Compositing,VFX compositing services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-ME-008-01-05,CAT-ME-008-01,CAT-ME-008,Rotoscoping,Rotoscoping services,Async,PPU,Transaction,Content_Operations_Agent,Standard,,3.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Technicolor,Deluxe,Iyuno-SDI,DXC,Globo",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-01-01,CAT-AI-001-01,CAT-AI-001,Image Bounding Box Annotation,Image bounding box annotation for object detection,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-01-02,CAT-AI-001-01,CAT-AI-001,Semantic Segmentation,Pixel-level image segmentation,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,90% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-01-03,CAT-AI-001-01,CAT-AI-001,Image Classification,Image classification and tagging,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,98% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-01-04,CAT-AI-001-01,CAT-AI-001,Polygon Annotation,Polygon and polyline annotation,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-01-05,CAT-AI-001-01,CAT-AI-001,Keypoint Annotation,Keypoint and landmark annotation,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-02-01,CAT-AI-001-02,CAT-AI-001,Video Object Tracking,Video object tracking annotation,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-02-02,CAT-AI-001-02,CAT-AI-001,Video Event Annotation,Video action and event annotation,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-03-01,CAT-AI-001-03,CAT-AI-001,Text NER Annotation,Named entity recognition annotation,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-03-02,CAT-AI-001-03,CAT-AI-001,Sentiment Annotation,Sentiment and intent annotation,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-04-01,CAT-AI-001-04,CAT-AI-001,Audio Transcription,Audio transcription and annotation,Async,T&M,Hour,Data_Annotator,Standard,L1-L3,2.0,Processing,"WER <5%, speaker diarization",Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-05-01,CAT-AI-001-05,CAT-AI-001,3D Point Cloud Annotation,LiDAR point cloud annotation,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-001-03-03,CAT-AI-001-03,CAT-AI-001,Document Intelligence,Document structure annotation,Async,PPU,Transaction,Data_Annotator,Standard,L1-L3,2.0,Processing,24hr processing,Compliance,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-006-02-01,CAT-AI-006-02,CAT-AI-006,Medical Image Annotation,Medical imaging annotation,Async,PPU,Project,Medical_AI_Specialist,Standard,L1-L2,15.0,Processing,24hr processing,Compliance,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-002-01-01,CAT-AI-002-01,CAT-AI-002,Response Ranking,RLHF response ranking and preference,Async,PPU,Transaction,AI_Trainer,Standard,L1-L3,5.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-002-01-02,CAT-AI-002-01,CAT-AI-002,SFT Data Creation,Supervised fine-tuning data creation,Async,PPU,Transaction,AI_Trainer,Standard,L1-L3,5.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-002-01-03,CAT-AI-002-01,CAT-AI-002,DPO Data Generation,Direct preference optimization data,Async,PPU,Transaction,AI_Trainer,Standard,L1-L3,5.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-002-02-01,CAT-AI-002-02,CAT-AI-002,Constitutional AI Feedback,Constitutional AI feedback generation,Async,PPU,Transaction,AI_Trainer,Standard,L1-L3,5.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-002-02-02,CAT-AI-002-02,CAT-AI-002,Domain Expert RLHF,Domain-specific expert feedback,Async,T&M,Hour,AI_Trainer,Standard,L1-L3,5.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-002-01-04,CAT-AI-002-01,CAT-AI-002,Code Generation Evaluation,Code quality evaluation,Async,PPU,Transaction,AI_Trainer,Standard,L1-L3,5.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-002-01-05,CAT-AI-002-01,CAT-AI-002,Model Output Correction,Human correction of model outputs,Async,PPU,Transaction,AI_Trainer,Standard,L1-L3,5.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-005-03-01,CAT-AI-005-03,CAT-AI-005,Model Performance Monitoring,Production model monitoring,Async,Fixed_Monthly,Month,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-005-03-02,CAT-AI-005-03,CAT-AI-005,Performance Alerting,Model performance alerting,Async,PPU,Transaction,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-005-03-03,CAT-AI-005-03,CAT-AI-005,Data Drift Detection,Data drift detection services,Async,PPU,Transaction,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-005-02-01,CAT-AI-005-02,CAT-AI-005,Model Retraining Pipeline,Automated retraining services,Async,PPU,Transaction,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-005-01-01,CAT-AI-005-01,CAT-AI-005,Feature Store Management,Feature store operations,Async,Fixed_Monthly,Month,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-003-01-01,CAT-AI-003-01,CAT-AI-003,ETL Pipeline Development,Data pipeline development,,PPU,Transaction,ML_Engineer,Standard,L1-L4,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-003-01-02,CAT-AI-003-01,CAT-AI-003,Data Pipeline Maintenance,Pipeline maintenance and support,,Fixed_Monthly,Month,ML_Engineer,Standard,L1-L4,10,Processing,24hr processing,Compliance,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-003-02-01,CAT-AI-003-02,CAT-AI-003,Data Warehouse Design,Data warehouse architecture,,T&M,Hour,ML_Engineer,Standard,L1-L4,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-003-01-03,CAT-AI-003-01,CAT-AI-003,Real-Time Streaming,Streaming data pipeline development,,PPU,Transaction,ML_Engineer,Standard,L1-L4,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-003-02-02,CAT-AI-003-02,CAT-AI-003,Data Quality Management,Data quality monitoring,,Fixed_Monthly,Month,ML_Engineer,Standard,L1-L4,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-005-01-02,CAT-AI-005-01,CAT-AI-005,ML Pipeline Automation,MLOps CI/CD implementation,Async,PPU,Transaction,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-005-01-03,CAT-AI-005-01,CAT-AI-005,Model Registry,Model versioning and registry,Async,Fixed_Monthly,Month,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-005-01-04,CAT-AI-005-01,CAT-AI-005,Experiment Tracking,ML experiment tracking,Async,Fixed_Monthly,Month,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-005-02-02,CAT-AI-005-02,CAT-AI-005,Model Deployment Services,Model deployment and serving,Async,PPU,Transaction,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-004-05-01,CAT-AI-004-05,CAT-AI-004,A/B Testing Infrastructure,ML experimentation platform,Async,Fixed_Monthly,Month,AI_Evaluator,Standard,L1-L3,10.0,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,T4_WORKFLOW_ASSUMPTION,,Standard,,,,
ST-AI-005-01-05,CAT-AI-005-01,CAT-AI-005,Model Explainability,Model interpretability services,Async,PPU,Transaction,MLOps_Engineer,Standard,L1-L3,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
ST-AI-004-03-01,CAT-AI-004-03,CAT-AI-004,AI Red Teaming,Adversarial AI testing,Async,PPU,Project,AI_Red_Teamer,Standard,,10,Processing,24hr processing,Accuracy,95% accuracy,,,"Scale AI,Appen,Labelbox,Surge AI,Samasource",LOW,UNKNOWN,,Standard,,,,
