Mapping_ID,Service_Type_ID,Vendor_ID,Vendor_Name,Analyst_Ranking,Analyst_Source,Ranking_Tier,Vendor_Type,Founded_Year,Confidence,As_Of_Date,Source_Type,Notes,Maxx_Rec_Tier,Price_Position,Typical_Delivery_Location
SVM-02798,ST-ME-005-01-03,VND-1241,Pixelogic,Major Contender,Nimdzi 100 2025,2,Established,2016,HIGH,2025-01,Analyst,"Closed caption services, broadcast compliance (FCC, EBU)",,,
SVM-02799,ST-ME-005-01-03,VND-1629,VSI Group,Major Contender,Localization Directory,2,Established,2003,HIGH,2025-01,Analyst,"SDH creation, hearing-impaired accessibility",,,
SVM-02800,ST-ME-005-02-01,VND-0927,Iyuno,Leader,Dubbing Market 2025,1,Established,2001,HIGH,2025-01,Analyst,"Lip-sync dubbing, 273 studios, Dolby Atmos capability",,,
SVM-02801,ST-ME-005-02-01,VND-1729,ZOO Digital,Major Contender,Nimdzi 100 2025,2,Established,2011,HIGH,2025-01,Analyst,"Tech-enabled dubbing, cloud recording, speed optimization",,,
SVM-02802,ST-ME-005-02-01,VND-0626,Dubbing Brothers,Major Contender,Dubbing Directory,2,Established,2007,HIGH,2025-01,Analyst,"Premium dubbing, mixing, audio mastering",,,
SVM-02803,ST-ME-005-02-02,VND-0927,Iyuno,Leader,Voice-Over Market,1,Established,2001,HIGH,2025-01,Analyst,"Voice-over recording, 100+ languages, talent management",,,
SVM-02804,ST-ME-005-02-02,VND-1580,TransPerfect,Major Contender,Slator LSP Index,2,Established,1992,HIGH,2025-01,Analyst,"Professional voice talent, ADR recording services",,,
SVM-02805,ST-ME-005-02-02,VND-1629,VSI Group,Major Contender,Localization Directory,2,Established,2003,HIGH,2025-01,Analyst,"Voice-over direction, talent casting, recording",,,
SVM-02806,ST-ME-005-01-04,VND-1580,TransPerfect,Leader,Slator LSP Index,1,Established,1992,HIGH,2025-01,Analyst,"Script adaptation, cultural localization, dialogue rewriting",,,
SVM-02807,ST-ME-005-01-04,VND-1241,Pixelogic,Major Contender,Nimdzi 100 2025,2,Established,2016,HIGH,2025-01,Analyst,"Culturalization, regional script modification",,,
SVM-02808,ST-ME-005-01-04,VND-1729,ZOO Digital,Major Contender,Nimdzi 100 2025,2,Established,2011,HIGH,2025-01,Analyst,"Dialogue adaptation, lip-sync timing adjustment",,,
SVM-02809,ST-ME-005-01-05,VND-1241,Pixelogic,Leader,Nimdzi 100 2025,1,Established,2016,HIGH,2025-01,Analyst,"Metadata localization, multi-language asset generation, IMDb compliance",,,
SVM-02810,ST-ME-005-01-05,VND-1729,ZOO Digital,Major Contender,Nimdzi 100 2025,2,Established,2011,HIGH,2025-01,Analyst,"Metadata management, multi-language content data",,,
SVM-02811,ST-ME-005-01-05,VND-1580,TransPerfect,Major Contender,Slator LSP Index,2,Established,1992,HIGH,2025-01,Analyst,"Metadata translation, platform-specific compliance",,,
SVM-02812,ST-ME-005-03-01,VND-1729,ZOO Digital,Leader,Nimdzi 100 2025,1,Established,2011,HIGH,2025-01,Analyst,"Subtitling services (end-to-end), workflow platform ZOOstudio",,,
SVM-02813,ST-ME-005-03-01,VND-1241,Pixelogic,Major Contender,Nimdzi 100 2025,2,Established,2016,HIGH,2025-01,Analyst,"Subtitling, timing sync, multi-format delivery",,,
SVM-02814,ST-ME-005-03-01,VND-0927,Iyuno,Major Contender,Slator LSP Index,2,Established,2001,HIGH,2025-01,Analyst,"Global subtitling, 6M+ minutes, quality assurance",,,
SVM-02815,ST-ME-005-04-01,VND-1729,ZOO Digital,Leader,Nimdzi 100 2025,1,Established,2011,HIGH,2025-01,Analyst,"QC & compliance, automated testing, spec verification",,,
SVM-02816,ST-ME-005-04-01,VND-1241,Pixelogic,Major Contender,Nimdzi 100 2025,2,Established,2016,HIGH,2025-01,Analyst,"Technical QC, compliance checks, delivery verification",,,
SVM-02817,ST-ME-005-04-01,VND-1580,TransPerfect,Major Contender,Slator LSP Index,2,Established,1992,HIGH,2025-01,Analyst,"Quality assurance, compliance testing, localization QC",,,
SVM-02818,ST-ME-006-01-01,VND-1241,Pixelogic,Leader,Nimdzi 100 2025,1,Established,2016,HIGH,2025-01,Analyst,"Automated technical QC, AI-powered defect detection, spec compliance",,,
SVM-02819,ST-ME-006-01-01,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Automated QC testing, error detection, compliance reporting",,,
SVM-02820,ST-ME-006-01-01,VND-1554,Tedial Media,Major Contender,MAM Market 2025,2,Established,2010,HIGH,2025-01,Analyst,"AI-integrated QC, automated metadata validation",,,
SVM-02821,ST-ME-006-01-02,VND-1548,Technicolor,Leader,Market.us Report,1,Established,1893,HIGH,2025-01,Analyst,"Manual visual QC, colorist eye-based inspection, broadcast compliance",,,
SVM-02822,ST-ME-006-01-02,VND-0529,Company 3,Major Contender,Vitrina Analysis,2,Established,1985,HIGH,2025-01,Analyst,"Visual QC, grade review, timing verification",,,
SVM-02823,ST-ME-006-01-02,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Visual quality inspection, content verification",,,
SVM-02824,ST-ME-006-01-03,VND-1548,Technicolor,Leader,Market.us Report,1,Established,1893,HIGH,2025-01,Analyst,"Audio QC, level verification, loudness compliance (LUFS)",,,
SVM-02825,ST-ME-006-01-03,VND-1584,TravSonic,Major Contender,Audio Post Directory,2,Established,2003,HIGH,2025-01,Analyst,"Audio QC, spec verification, format checking",,,
SVM-02826,ST-ME-006-01-03,VND-1256,Prime Focus,Major Contender,Industry Directory,2,Established,2001,HIGH,2025-01,Analyst,"Multichannel audio QC, immersive sound verification",,,
SVM-02827,ST-ME-006-01-04,VND-1729,ZOO Digital,Leader,Nimdzi 100 2025,1,Established,2011,HIGH,2025-01,Analyst,"Subtitle QC, timing verification, format compliance",,,
SVM-02828,ST-ME-006-01-04,VND-1241,Pixelogic,Major Contender,Nimdzi 100 2025,2,Established,2016,HIGH,2025-01,Analyst,"Subtitle QC, SDH/caption verification, language accuracy checks",,,
SVM-02829,ST-ME-006-01-04,VND-1580,TransPerfect,Major Contender,Slator LSP Index,2,Established,1992,HIGH,2025-01,Analyst,"Localization QC, accuracy verification, compliance testing",,,
SVM-02830,ST-ME-006-01-05,VND-1241,Pixelogic,Leader,Nimdzi 100 2025,1,Established,2016,HIGH,2025-01,Analyst,"Compliance editing, broadcast standards correction, censorship implementation",,,
SVM-02831,ST-ME-006-01-05,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Content compliance, ratings implementation, regional requirements",,,
SVM-02832,ST-ME-006-01-05,VND-1548,Technicolor,Major Contender,Market.us Report,2,Established,1893,HIGH,2025-01,Analyst,"Broadcast compliance, regional censorship, standards conversion",,,
SVM-02833,ST-ME-006-02-01,VND-1241,Pixelogic,Leader,Nimdzi 100 2025,1,Established,2016,HIGH,2025-01,Analyst,"Digitization services, archival scanning, film-to-digital conversion",,,
SVM-02834,ST-ME-006-02-01,VND-1548,Technicolor,Major Contender,Market.us Report,2,Established,1893,HIGH,2025-01,Analyst,"Film digitization, restoration, color correction during ingest",,,
SVM-02835,ST-ME-006-02-01,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Digital asset creation, legacy media conversion",,,
SVM-02836,ST-ME-006-03-01,VND-0292,Amazon S3 Glacier,Leader,Archive Solutions,1,Established,2006,HIGH,2025-01,Analyst,"Cloud archive storage, long-term retention, compliance-grade security",,,
SVM-02837,ST-ME-006-03-01,VND-1297,Quantum Corporation,Major Contender,MAM Market 2025,2,Established,1986,HIGH,2025-01,Analyst,"Tape/disk archival, rapid-access systems, migration planning",,,
SVM-02838,ST-ME-006-03-01,VND-1088,Microsoft Azure Archive,Major Contender,Archive Solutions,2,Established,2010,HIGH,2025-01,Analyst,"Enterprise archive, geo-redundancy, compliance storage",,,
SVM-02839,ST-ME-006-04-01,VND-1548,Technicolor,Leader,Market.us Report,1,Established,1893,HIGH,2025-01,Analyst,"Content restoration, color correction, artifact removal, film restoration",,,
SVM-02840,ST-ME-006-04-01,VND-0608,Deluxe Entertainment,Major Contender,Market.us Report,2,Established,1915,HIGH,2025-01,Analyst,"Digital restoration, audio restoration, remastering",,,
SVM-02841,ST-ME-006-04-01,VND-0529,Company 3,Major Contender,Vitrina Analysis,2,Established,1985,HIGH,2025-01,Analyst,"Archive material restoration, color grading recovery",,,
SVM-02842,ST-ME-007-01-01,VND-1464,Sony Group (MAM),Leader,FutureMarketInsights 2025,1,Established,1946,HIGH,2025-01,Analyst,"MAM implementation, enterprise-grade, cloud-native architecture",,,
SVM-02843,ST-ME-007-01-01,VND-0361,Avid (MediaCentral),Major Contender,MAM Market 2025,2,Established,1989,HIGH,2025-01,Analyst,"Integrated newsroom MAM, broadcast workflows, orchestration",,,
SVM-02844,ST-ME-007-01-01,VND-0585,Dalet,Major Contender,MAM Market 2025,2,Established,1990,HIGH,2025-01,Analyst,"Content management, broadcast automation, hybrid deployment",,,
SVM-02845,ST-ME-007-01-02,VND-1241,Pixelogic,Leader,Nimdzi 100 2025,1,Established,2016,HIGH,2025-01,Analyst,"Media ingest services, format standardization, metadata extraction",,,
SVM-02846,ST-ME-007-01-02,VND-1554,Tedial Media,Major Contender,MAM Market 2025,2,Established,2010,HIGH,2025-01,Analyst,"Intelligent ingest, AI metadata extraction, QC at ingest",,,
SVM-02847,ST-ME-007-01-02,VND-1463,Sony (MAM),Major Contender,FutureMarketInsights 2025,2,Established,1946,HIGH,2025-01,Analyst,"High-volume ingest, multi-format support, cloud scaling",,,
SVM-02848,ST-ME-007-01-03,VND-1554,Tedial Media,Leader,MAM Market 2025,1,Established,2010,HIGH,2025-01,Analyst,"AI-powered metadata management, auto-tagging, Moments Lab partnership",,,
SVM-02849,ST-ME-007-01-03,VND-0263,Adobe AEM Assets,Major Contender,MAM Market 2025,2,Established,2019,HIGH,2025-01,Analyst,"Digital asset management, workflow automation, AI insights",,,
SVM-02850,ST-ME-007-01-03,VND-1089,Microsoft Azure Purview,Major Contender,MAM Market 2025,2,Established,2021,HIGH,2025-01,Analyst,"Metadata governance, catalog management, compliance tracking",,,
SVM-02851,ST-ME-007-01-04,VND-1463,Sony (MAM),Leader,FutureMarketInsights 2025,1,Established,1946,HIGH,2025-01,Analyst,"Digital archive management, preservation, compliance storage",,,
SVM-02852,ST-ME-007-01-04,VND-0585,Dalet,Major Contender,MAM Market 2025,2,Established,1990,HIGH,2025-01,Analyst,"Archive workflows, long-term retention, migration automation",,,
SVM-02853,ST-ME-007-01-04,VND-1630,VSN,Major Contender,MAM Market 2025,2,Established,2006,HIGH,2025-01,Analyst,"Modular MAM, archive \+ distribution, multi-location support",,,
SVM-02854,ST-ME-007-01-05,VND-0361,Avid (MediaCentral),Leader,MAM Market 2025,1,Established,1989,HIGH,2025-01,Analyst,"Content cataloging, multi-criteria search, taxonomy management",,,
SVM-02855,ST-ME-007-01-05,VND-1463,Sony (MAM),Major Contender,FutureMarketInsights 2025,2,Established,1946,HIGH,2025-01,Analyst,"Comprehensive cataloging, relational database, enterprise scale",,,
SVM-02856,ST-ME-007-01-05,VND-0660,EditShare,Major Contender,MAM Market 2025,2,Established,2002,HIGH,2025-01,Analyst,"Collaborative cataloging, metadata schemas, searchability",,,
SVM-02857,ST-ME-007-02-01,VND-1556,Tencent Cloud,Leader,Gartner 2024,1,Established,2010,HIGH,2025-01,Analyst,"Digital analytics, viewer behavior, content performance tracking",,,
SVM-02858,ST-ME-007-02-01,VND-0290,Amazon CloudWatch,Major Contender,Analytics Solutions,2,Established,2009,HIGH,2025-01,Analyst,"Real-time analytics, content metrics, streaming performance",,,
SVM-02859,ST-ME-007-02-01,VND-0264,Adobe Analytics,Major Contender,MAM Market 2025,2,Established,2013,HIGH,2025-01,Analyst,"Content analytics, audience insights, engagement metrics",,,
SVM-02860,ST-ME-007-03-01,VND-1158,Nielsen (Attribution),Leader,Attribution Analysis,1,Established,1923,HIGH,2025-01,Analyst,"Content attribution, campaign effectiveness, ROI measurement",,,
SVM-02861,ST-ME-007-03-01,VND-0264,Adobe Analytics,Major Contender,Attribution Solutions,2,Established,2013,HIGH,2025-01,Analyst,"Cross-channel attribution, customer journey tracking",,,
SVM-02862,ST-ME-007-03-01,VND-1097,Microsoft Power BI,Major Contender,Attribution Solutions,2,Established,2015,HIGH,2025-01,Analyst,"Analytics platform, effectiveness dashboards, modeling",,,
SVM-02863,ST-ME-007-04-01,VND-1159,Nielsen/comScore,Leader,Audience Research,1,Established,1923,HIGH,2025-01,Analyst,"Audience research, viewership measurement, demographic analysis",,,
SVM-02864,ST-ME-007-04-01,VND-1215,Parrot Analytics,Major Contender,Audience Research,2,Established,2014,HIGH,2025-01,Analyst,"Audience demand analytics, competitive intelligence, social sentiment",,,
SVM-02865,ST-ME-007-04-01,VND-0954,Kantar Media,Major Contender,Audience Research,2,Established,2000,HIGH,2025-01,Analyst,"Audience measurement, cross-platform analytics, content testing",,,
SVM-02866,ST-ME-008-01-01,VND-1697,Weta Digital,Leader,Post-Production Market,1,Established,1994,HIGH,2025-01,Analyst,"3D modeling, character development, creature design, Hollywood-grade",,,
SVM-02867,ST-ME-008-01-01,VND-0582,DNEG,Major Contender,Post-Production Market,2,Established,1998,HIGH,2025-01,Analyst,"High-end 3D, photorealistic modeling, VFX integration",,,
SVM-02868,ST-ME-008-01-01,VND-0774,Framestore,Major Contender,Post-Production Market,2,Established,1986,HIGH,2025-01,Analyst,"3D environments, creature modeling, design-to-asset",,,
SVM-02869,ST-ME-008-01-02,VND-1697,Weta Digital,Leader,Post-Production Market,1,Established,1994,HIGH,2025-01,Analyst,"Character animation, motion capture, facial animation",,,
SVM-02870,ST-ME-008-01-02,VND-0302,Animal Logic,Major Contender,Post-Production Market,2,Established,1991,HIGH,2025-01,Analyst,"Animation direction, character rigging, motion design",,,
SVM-02871,ST-ME-008-01-02,VND-0774,Framestore,Major Contender,Post-Production Market,2,Established,1986,HIGH,2025-01,Analyst,"Character animation, VFX characters, creature animation",,,
SVM-02872,ST-ME-008-01-03,VND-1697,Weta Digital,Leader,Motion Capture Analysis,1,Established,1994,HIGH,2025-01,Analyst,"Motion capture processing, performance capture, skeletal analysis",,,
SVM-02873,ST-ME-008-01-03,VND-0582,DNEG,Major Contender,VFX Market 2025,2,Established,1998,HIGH,2025-01,Analyst,"Motion capture data cleanup, processing, integration",,,
SVM-02874,ST-ME-008-01-03,VND-1256,Prime Focus,Major Contender,VFX/Mocap,2,Established,2001,HIGH,2025-01,Analyst,"Mocap processing, actor tracking, animation integration",,,
SVM-02875,ST-ME-008-01-04,VND-0582,DNEG,Leader,Post-Production Market,1,Established,1998,HIGH,2025-01,Analyst,"Digital compositing, 2D VFX, multi-layer compositing",,,
SVM-02876,ST-ME-008-01-04,VND-0774,Framestore,Major Contender,Post-Production Market,2,Established,1986,HIGH,2025-01,Analyst,"Compositing supervision, CG integration, final composites",,,
SVM-02877,ST-ME-008-01-04,VND-1565,The Mill,Major Contender,Post-Production Market,2,Established,1990,HIGH,2025-01,Analyst,"Commercial compositing, advertising VFX, real-time integration",,,
SVM-02878,ST-ME-008-01-05,VND-0582,DNEG,Leader,VFX Market 2025,1,Established,1998,HIGH,2025-01,Analyst,"Rotoscoping, frame-by-frame keying, precise masking",,,
SVM-02879,ST-ME-008-01-05,VND-0774,Framestore,Major Contender,Post-Production Market,2,Established,1986,HIGH,2025-01,Analyst,"Roto artistry, cleanup, beauty work, complex keying",,,
SVM-02880,ST-ME-008-01-05,VND-1565,The Mill,Major Contender,Post-Production Market,2,Established,1990,HIGH,2025-01,Analyst,"Commercial roto, advertising precision work, frame-accurate masking",,,
SVM-02881,ST-ME-008-02-01,VND-0248,AWS Rekognition,Major Contender,Moderation Solutions,2,Established,2016,HIGH,2025-01,Analyst,"Video content analysis, automated flagging, toxic content detection",,,
SVM-02882,ST-ME-008-02-01,VND-1092,Microsoft Content Moderator,Major Contender,Moderation Solutions,2,Established,2017,HIGH,2025-01,Analyst,"Image/video moderation API, offensive content identification",,,
SVM-02883,ST-ME-008-03-01,VND-0723,Facebook (Meta) Safety Team,Major Contender,Moderation,2,Established,2004,HIGH,2025-01,Analyst,"Trust & safety operations, policy enforcement, violation triage",,,
SVM-02884,ST-ME-008-03-01,VND-0565,Crisp Thinking (Behavioral),Star Performer,Safety Tech,,Established,2017,MEDIUM,2025-01,Analyst,"AI-driven harm reduction, behavior change interventions",,,
SVM-02885,ST-ME-008-04-01,VND-1079,Meta Appeals Team,Major Contender,Moderation,2,Established,2004,HIGH,2025-01,Analyst,"Escalation management, creator support, transparent appeals",,,
SVM-02886,ST-ME-008-04-01,VND-0564,Crisp Thinking,Star Performer,Safety Tech,,Established,2017,MEDIUM,2025-01,Analyst,"Intervention appeals, harm prevention, creator support",,,
SVM-02887,ST-MO-001-01-01,VND-0769,Foxconn (Hon Hai),,Market Leader,1,Established,1974,MEDIUM,2025-01,Analyst,"Global \#1 EMS provider, consumer electronics leader",,,
SVM-02888,ST-MO-001-01-01,VND-0932,Jabil Inc,,Market Leader,1,Established,1966,MEDIUM,2025-01,Analyst,"Automotive/healthcare/packaging focus, US-based",,,
SVM-02889,ST-MO-001-01-01,VND-0749,Flex Ltd,,Market Leader,1,Established,1969,MEDIUM,2025-01,Analyst,"Singapore-based, innovation services, sustainable production",,,
SVM-02890,ST-MO-001-01-01,VND-1404,Sanmina Corporation,,Market Leader,1,Established,1980,MEDIUM,2025-01,Analyst,Aerospace/communications/medical specialist,,,
SVM-02891,ST-MO-001-01-01,VND-0469,Celestica Inc,Leader,ISG Provider Lens Mfg 2024,1,Established,1994,HIGH,2025-01,Analyst,"Industrial/aerospace/telecom, Canada-based",,,
SVM-02892,ST-MO-001-01-02,VND-1221,Pegatron,,Market Leader,1,Established,2008,MEDIUM,2025-01,Analyst,"Taiwan, mobile devices/laptops specialist",,,
SVM-02893,ST-MO-001-01-02,VND-1706,Wistron Corporation,,Market Leader,1,Established,2001,MEDIUM,2025-01,Analyst,"Taiwan ICT products, servers",,,
SVM-02894,ST-MO-001-01-02,VND-1246,Plexus Corp,,Market Leader,2,Established,1979,MEDIUM,2025-01,Analyst,"Medical/defense/industrial focus, US-based",,,
SVM-02895,ST-MO-001-01-02,VND-0392,Benchmark Electronics,,Market Leader,2,Established,1979,MEDIUM,2025-01,Analyst,"Medical/aerospace/defense, US-based",,,
SVM-02896,ST-MO-001-01-02,VND-1647,Venture Corporation,,Market Leader,2,Established,1984,MEDIUM,2025-01,Analyst,"Singapore, product design & manufacturing",,,
SVM-02897,ST-MO-001-02-01,VND-1534,TTM Technologies,,Market Leader,1,Established,1998,MEDIUM,2025-01,Analyst,"US PCB manufacturing leader, complex assemblies",,,
SVM-02898,ST-MO-001-02-01,VND-1445,Sierra Circuits,,Market Leader,2,Established,2003,MEDIUM,2025-01,Analyst,"Quick-turn PCB specialist, 1-day delivery capability",,,
SVM-02899,ST-MO-001-02-01,VND-1662,Viasion Technology,,,,Emerging,2007,LOW,2025-01,Manual,"Small-to-medium batch PCB specialist, no MOQ",,,
SVM-02900,ST-MO-001-02-02,VND-1203,PEKO Precision,,,,Established,1966,LOW,2025-01,Manual,"Electromechanical assembly, vertically integrated",,,
